result,sampleDotCode,sampleTime,resultName,deviceName,unitName
23.0,ST010217,2025-12-01 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.5,ST010217,2025-12-01 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-12-01 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-12-04 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
77.0,ST010217,2025-12-04 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-04 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
26.3,ST010217,2025-12-04 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
52.8,ST010217,2025-12-04 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.9,ST010217,2025-12-04 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.6,ST010217,2025-12-04 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.05,ST010217,2025-12-04 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-12-08 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
80.3,ST010217,2025-12-08 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2025-12-08 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.2,ST010217,2025-12-08 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.7,ST010217,2025-12-08 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.1,ST010217,2025-12-08 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.7,ST010217,2025-12-08 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-12-08 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-12-11 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
81.2,ST010217,2025-12-11 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-11 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.8,ST010217,2025-12-11 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.6,ST010217,2025-12-11 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.0,ST010217,2025-12-11 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.5,ST010217,2025-12-11 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-12-11 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2025-12-15 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
82.7,ST010217,2025-12-15 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-15 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.5,ST010217,2025-12-15 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
60.2,ST010217,2025-12-15 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.4,ST010217,2025-12-15 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.6,ST010217,2025-12-15 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-12-15 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-12-18 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
82.0,ST010217,2025-12-18 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-18 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.4,ST010217,2025-12-18 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.6,ST010217,2025-12-18 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.8,ST010217,2025-12-18 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.9,ST010217,2025-12-18 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2025-12-18 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2025-12-22 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
82.4,ST010217,2025-12-22 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-22 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.6,ST010217,2025-12-22 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.0,ST010217,2025-12-22 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.0,ST010217,2025-12-22 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.9,ST010217,2025-12-22 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-12-22 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2025-12-25 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
81.8,ST010217,2025-12-25 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-25 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.1,ST010217,2025-12-25 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.9,ST010217,2025-12-25 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.0,ST010217,2025-12-25 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.1,ST010217,2025-12-25 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2025-12-25 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2025-12-29 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.9,ST010217,2025-12-29 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2025-12-29 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.6,ST010217,2025-12-29 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
54.8,ST010217,2025-12-29 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.6,ST010217,2025-12-29 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.6,ST010217,2025-12-29 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.05,ST010217,2025-12-29 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-01-01 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.3,ST010217,2026-01-01 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-01-01 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.2,ST010217,2026-01-01 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.1,ST010217,2026-01-01 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.7,ST010217,2026-01-01 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.1,ST010217,2026-01-01 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-01-01 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
94.2,ST010217,2026-01-05 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-01-05 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
16.7,ST010217,2026-01-05 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.7,ST010217,2026-01-05 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.6,ST010217,2026-01-05 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.8,ST010217,2026-01-05 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-01-05 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-01-05 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
62,ST010217,2026-01-08 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
86.4,ST010217,2026-01-08 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-01-08 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
12.7,ST010217,2026-01-08 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.3,ST010217,2026-01-08 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
29.0,ST010217,2026-01-08 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.3,ST010217,2026-01-08 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-01-08 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2026-01-12 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
91.2,ST010217,2026-01-12 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2026-01-12 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.0,ST010217,2026-01-12 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
54.7,ST010217,2026-01-12 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.3,ST010217,2026-01-12 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.2,ST010217,2026-01-12 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-01-12 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2026-01-15 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
89.0,ST010217,2026-01-15 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2026-01-15 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
27.0,ST010217,2026-01-15 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
54.7,ST010217,2026-01-15 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.3,ST010217,2026-01-15 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.1,ST010217,2026-01-15 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-01-15 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-01-19 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
89.6,ST010217,2026-01-19 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2026-01-19 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.4,ST010217,2026-01-19 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.4,ST010217,2026-01-19 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.2,ST010217,2026-01-19 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.3,ST010217,2026-01-19 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-01-19 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2026-01-22 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
87.3,ST010217,2026-01-22 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2026-01-22 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
26.6,ST010217,2026-01-22 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.1,ST010217,2026-01-22 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.4,ST010217,2026-01-22 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.5,ST010217,2026-01-22 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-01-22 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2026-01-26 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
85.9,ST010217,2026-01-26 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-01-26 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
16.4,ST010217,2026-01-26 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.9,ST010217,2026-01-26 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.7,ST010217,2026-01-26 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.4,ST010217,2026-01-26 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-01-26 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-01-29 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
84.2,ST010217,2026-01-29 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-01-29 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.3,ST010217,2026-01-29 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.1,ST010217,2026-01-29 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.6,ST010217,2026-01-29 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.4,ST010217,2026-01-29 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-01-29 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
64,ST010217,2026-02-02 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
81.5,ST010217,2026-02-02 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-02-02 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
16.0,ST010217,2026-02-02 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.8,ST010217,2026-02-02 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.2,ST010217,2026-02-02 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
1.8,ST010217,2026-02-02 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-02-02 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2026-02-05 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
98.6,ST010217,2026-02-05 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.2,ST010217,2026-02-05 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.8,ST010217,2026-02-05 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.7,ST010217,2026-02-05 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.6,ST010217,2026-02-05 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.2,ST010217,2026-02-05 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-02-05 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2026-02-09 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
89.8,ST010217,2026-02-09 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-02-09 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.4,ST010217,2026-02-09 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.6,ST010217,2026-02-09 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
16.0,ST010217,2026-02-09 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.7,ST010217,2026-02-09 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-02-09 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-02-12 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
88.5,ST010217,2026-02-12 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-02-12 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.1,ST010217,2026-02-12 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
61.3,ST010217,2026-02-12 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.6,ST010217,2026-02-12 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.0,ST010217,2026-02-12 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-02-12 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2026-02-16 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
87.8,ST010217,2026-02-16 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-02-16 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.1,ST010217,2026-02-16 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
54.6,ST010217,2026-02-16 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.3,ST010217,2026-02-16 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.7,ST010217,2026-02-16 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-02-16 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-02-19 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
82.6,ST010217,2026-02-19 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2026-02-19 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.6,ST010217,2026-02-19 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.0,ST010217,2026-02-19 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.4,ST010217,2026-02-19 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.9,ST010217,2026-02-19 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.05,ST010217,2026-02-19 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-02-23 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
84.0,ST010217,2026-02-23 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-02-23 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.1,ST010217,2026-02-23 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.3,ST010217,2026-02-23 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.6,ST010217,2026-02-23 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.8,ST010217,2026-02-23 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-02-23 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
59,ST010217,2026-02-26 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
78.8,ST010217,2026-02-26 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.3,ST010217,2026-02-26 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.9,ST010217,2026-02-26 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.8,ST010217,2026-02-26 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
16.2,ST010217,2026-02-26 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.3,ST010217,2026-02-26 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.05,ST010217,2026-02-26 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
59,ST010217,2026-03-02 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
80.5,ST010217,2026-03-02 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-03-02 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.0,ST010217,2026-03-02 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
59.1,ST010217,2026-03-02 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.9,ST010217,2026-03-02 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.0,ST010217,2026-03-02 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-03-02 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2026-03-05 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
95.3,ST010217,2026-03-05 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-03-05 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.8,ST010217,2026-03-05 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.0,ST010217,2026-03-05 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.2,ST010217,2026-03-05 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.6,ST010217,2026-03-05 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-03-05 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2026-03-09 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
88.1,ST010217,2026-03-09 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-03-09 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.7,ST010217,2026-03-09 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.6,ST010217,2026-03-09 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.7,ST010217,2026-03-09 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.1,ST010217,2026-03-09 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-03-09 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-03-12 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
78.8,ST010217,2026-03-12 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-03-12 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
26.9,ST010217,2026-03-12 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
52.6,ST010217,2026-03-12 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.5,ST010217,2026-03-12 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.5,ST010217,2026-03-12 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-03-12 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
0.06,ST010217,2026-03-16 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
59,ST010217,2026-03-16 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
88.8,ST010217,2026-03-16 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-03-16 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.8,ST010217,2026-03-16 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.4,ST010217,2026-03-16 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.8,ST010217,2026-03-16 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.1,ST010217,2026-03-16 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
60,ST010217,2026-03-19 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
94.5,ST010217,2026-03-19 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-03-19 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.4,ST010217,2026-03-19 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
