result,sampleDotCode,sampleTime,resultName,deviceName,unitName
98.0,ST040031,2025-07-03 10:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
162.5,ST040031,2025-07-03 10:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
35.0,ST040031,2025-07-03 10:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
161.6,ST040031,2025-07-05 10:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-05 10:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-05 10:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.30,ST040031,2025-07-05 10:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
144.3,ST040031,2025-07-05 10:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
716.5,ST040031,2025-07-05 10:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-07-05 10:00:00,水含量,延化120万吨/年催化重整装置,
108.4,ST040031,2025-07-05 10:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
65.5,ST040031,2025-07-05 10:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
34.5,ST040031,2025-07-05 10:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
痕迹水,ST040031,2025-07-10 04:36:00,水含量,延化120万吨/年催化重整装置,
716.9,ST040031,2025-07-10 04:36:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
64.8,ST040031,2025-07-10 04:36:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-07-10 04:36:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.30,ST040031,2025-07-10 04:36:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
143.7,ST040031,2025-07-10 04:36:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.1,ST040031,2025-07-10 04:36:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-10 04:36:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
34.4,ST040031,2025-07-10 04:36:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
161.3,ST040031,2025-07-10 04:36:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
34.8,ST040031,2025-07-11 05:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.2,ST040031,2025-07-11 05:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.2,ST040031,2025-07-11 05:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
1.40,ST040031,2025-07-11 05:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
716.4,ST040031,2025-07-11 05:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-07-11 05:00:00,水含量,延化120万吨/年催化重整装置,
0.8,ST040031,2025-07-11 05:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
144.6,ST040031,2025-07-11 05:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
162.5,ST040031,2025-07-11 05:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-11 05:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
717.0,ST040031,2025-07-12 22:30:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-07-12 22:30:00,水含量,延化120万吨/年催化重整装置,
1.30,ST040031,2025-07-12 22:30:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
0.8,ST040031,2025-07-12 22:30:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
107.4,ST040031,2025-07-12 22:30:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
163.0,ST040031,2025-07-12 22:30:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-12 22:30:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
62.5,ST040031,2025-07-12 22:30:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
33.6,ST040031,2025-07-12 22:30:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
145.1,ST040031,2025-07-12 22:30:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.4,ST040031,2025-07-13 21:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
65.5,ST040031,2025-07-13 21:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
34.6,ST040031,2025-07-13 21:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
716.9,ST040031,2025-07-13 21:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
0.8,ST040031,2025-07-13 21:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.40,ST040031,2025-07-13 21:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
143.9,ST040031,2025-07-13 21:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
161.7,ST040031,2025-07-13 21:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-13 21:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
痕迹水,ST040031,2025-07-13 21:00:00,水含量,延化120万吨/年催化重整装置,
0.4,ST040031,2025-07-16 09:00:00,氮含量,延化120万吨/年催化重整装置,<p>ppm</p>
2.0,ST040031,2025-07-16 09:00:00,氯含量,延化120万吨/年催化重整装置,<p>ppm</p>
165.00,ST040031,2025-07-16 09:00:00,硫含量,延化120万吨/年催化重整装置,<p>ppm</p>
41.90,ST040031,2025-07-16 09:00:00,芳烃潜含量,延化120万吨/年催化重整装置,<p>%</p>
2.0,ST040031,2025-07-16 09:00:00,铜,延化120万吨/年催化重整装置,<p>ppb</p>
1.9,ST040031,2025-07-16 09:00:00,砷,延化120万吨/年催化重整装置,<p>ppb</p>
3,ST040031,2025-07-16 09:00:00,铅,延化120万吨/年催化重整装置,<p>ppb</p>
7.27,ST040031,2025-07-16 09:00:00,芳烃含量,延化120万吨/年催化重整装置,<p>%</p>
37.36,ST040031,2025-07-16 09:00:00,环烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
0.30,ST040031,2025-07-16 09:00:00,烯烃含量,延化120万吨/年催化重整装置,<p>%</p>
92.46,ST040031,2025-07-16 09:00:00,烷烃含量,延化120万吨/年催化重整装置,<p>%</p>
28.47,ST040031,2025-07-16 09:00:00,异构烷烃,延化120万吨/年催化重整装置,<p>%</p>
26.63,ST040031,2025-07-16 09:00:00,正构烷烃,延化120万吨/年催化重整装置,<p>%</p>
1.30,ST040031,2025-07-16 09:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
34.0,ST040031,2025-07-16 09:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.5,ST040031,2025-07-16 09:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.1,ST040031,2025-07-16 09:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
143.4,ST040031,2025-07-16 09:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
160.6,ST040031,2025-07-16 09:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-16 09:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-16 09:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
痕迹水,ST040031,2025-07-16 09:00:00,水含量,延化120万吨/年催化重整装置,
717.0,ST040031,2025-07-16 09:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-07-17 19:00:00,水含量,延化120万吨/年催化重整装置,
716.8,ST040031,2025-07-17 19:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
34.7,ST040031,2025-07-17 19:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
64.5,ST040031,2025-07-17 19:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
1.40,ST040031,2025-07-17 19:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
144.4,ST040031,2025-07-17 19:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
162.3,ST040031,2025-07-17 19:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-17 19:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-17 19:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
108.3,ST040031,2025-07-17 19:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
108.1,ST040031,2025-07-20 04:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
1.20,ST040031,2025-07-20 04:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-20 04:00:00,水含量,延化120万吨/年催化重整装置,
33.9,ST040031,2025-07-20 04:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-07-20 04:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
143.5,ST040031,2025-07-20 04:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
160.4,ST040031,2025-07-20 04:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-20 04:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
717.1,ST040031,2025-07-20 04:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
64.6,ST040031,2025-07-20 04:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
痕迹水,ST040031,2025-07-21 13:00:00,水含量,延化120万吨/年催化重整装置,
717.0,ST040031,2025-07-21 13:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
1.20,ST040031,2025-07-21 13:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
34.4,ST040031,2025-07-21 13:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-07-21 13:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
108.2,ST040031,2025-07-21 13:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
144.0,ST040031,2025-07-21 13:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
160.6,ST040031,2025-07-21 13:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-21 13:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
65.2,ST040031,2025-07-21 13:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
107.6,ST040031,2025-07-22 12:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-07-22 12:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
144.5,ST040031,2025-07-22 12:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
162.8,ST040031,2025-07-22 12:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
64.2,ST040031,2025-07-22 12:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
痕迹水,ST040031,2025-07-22 12:00:00,水含量,延化120万吨/年催化重整装置,
717.6,ST040031,2025-07-22 12:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
1.30,ST040031,2025-07-22 12:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
33.5,ST040031,2025-07-22 12:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-22 12:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
35.0,ST040031,2025-07-23 18:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
1.20,ST040031,2025-07-23 18:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-23 18:00:00,水含量,延化120万吨/年催化重整装置,
717.2,ST040031,2025-07-23 18:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
0.8,ST040031,2025-07-23 18:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
108.4,ST040031,2025-07-23 18:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
144.1,ST040031,2025-07-23 18:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
160.7,ST040031,2025-07-23 18:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-23 18:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
65.7,ST040031,2025-07-23 18:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
146.3,ST040031,2025-07-24 22:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
35.1,ST040031,2025-07-24 22:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
65.6,ST040031,2025-07-24 22:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.4,ST040031,2025-07-24 22:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
717.5,ST040031,2025-07-24 22:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-07-24 22:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-24 22:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.30,ST040031,2025-07-24 22:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-24 22:00:00,水含量,延化120万吨/年催化重整装置,
163.8,ST040031,2025-07-24 22:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
173.00,ST040031,2025-07-25 09:00:00,硫含量,延化120万吨/年催化重整装置,<p>ppm</p>
63.9,ST040031,2025-07-25 21:40:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
109.0,ST040031,2025-07-25 21:40:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
145.6,ST040031,2025-07-25 21:40:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
717.5,ST040031,2025-07-25 21:40:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-07-25 21:40:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-25 21:40:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.20,ST040031,2025-07-25 21:40:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-25 21:40:00,水含量,延化120万吨/年催化重整装置,
34.2,ST040031,2025-07-25 21:40:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
165.7,ST040031,2025-07-25 21:40:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
1.20,ST040031,2025-07-28 11:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-28 11:00:00,水含量,延化120万吨/年催化重整装置,
720.1,ST040031,2025-07-28 11:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
34.7,ST040031,2025-07-28 11:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-07-28 11:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
108.4,ST040031,2025-07-28 11:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
145.0,ST040031,2025-07-28 11:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
162.7,ST040031,2025-07-28 11:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-28 11:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
65.5,ST040031,2025-07-28 11:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
34.3,ST040031,2025-07-29 14:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
63.5,ST040031,2025-07-29 14:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
107.4,ST040031,2025-07-29 14:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
145.1,ST040031,2025-07-29 14:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
718.6,ST040031,2025-07-29 14:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-07-29 14:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-29 14:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.40,ST040031,2025-07-29 14:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-29 14:00:00,水含量,延化120万吨/年催化重整装置,
164.5,ST040031,2025-07-29 14:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
146.0,ST040031,2025-07-30 18:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
34.6,ST040031,2025-07-30 18:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
65.1,ST040031,2025-07-30 18:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.4,ST040031,2025-07-30 18:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
717.4,ST040031,2025-07-30 18:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
98.0,ST040031,2025-07-30 18:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-30 18:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.20,ST040031,2025-07-30 18:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-07-30 18:00:00,水含量,延化120万吨/年催化重整装置,
164.8,ST040031,2025-07-30 18:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-07-31 21:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-07-31 21:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
35.0,ST040031,2025-07-31 21:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
2.20,ST040031,2025-07-31 21:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
165.8,ST040031,2025-07-31 21:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
720.5,ST040031,2025-07-31 21:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
65.8,ST040031,2025-07-31 21:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
109.0,ST040031,2025-07-31 21:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
146.8,ST040031,2025-07-31 21:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
痕迹水,ST040031,2025-07-31 21:00:00,水含量,延化120万吨/年催化重整装置,
164.2,ST040031,2025-08-04 08:30:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-08-04 08:30:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
108.4,ST040031,2025-08-04 08:30:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
65.5,ST040031,2025-08-04 08:30:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-08-04 08:30:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
145.7,ST040031,2025-08-04 08:30:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
719.2,ST040031,2025-08-04 08:30:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-08-04 08:30:00,水含量,延化120万吨/年催化重整装置,
1.50,ST040031,2025-08-04 08:30:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
34.7,ST040031,2025-08-04 08:30:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
0.8,ST040031,2025-08-05 20:30:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-08-05 20:30:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
164.7,ST040031,2025-08-05 20:30:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
145.9,ST040031,2025-08-05 20:30:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.1,ST040031,2025-08-05 20:30:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
34.6,ST040031,2025-08-05 20:30:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
720.1,ST040031,2025-08-05 20:30:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-08-05 20:30:00,水含量,延化120万吨/年催化重整装置,
65.0,ST040031,2025-08-05 20:30:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
1.40,ST040031,2025-08-05 20:30:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
720.0,ST040031,2025-08-07 19:05:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
38.7,ST040031,2025-08-07 19:05:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
66.2,ST040031,2025-08-07 19:05:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
146.3,ST040031,2025-08-07 19:05:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
110.0,ST040031,2025-08-07 19:05:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-08-07 19:05:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-08-07 19:05:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.40,ST040031,2025-08-07 19:05:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-08-07 19:05:00,水含量,延化120万吨/年催化重整装置,
164.1,ST040031,2025-08-07 19:05:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
38.6,ST040031,2025-08-19 21:08:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
68.8,ST040031,2025-08-19 21:08:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
2.0,ST040031,2025-08-19 21:08:00,氮含量,延化120万吨/年催化重整装置,<p>ppm</p>
162.00,ST040031,2025-08-19 21:08:00,硫含量,延化120万吨/年催化重整装置,<p>ppm</p>
2.7,ST040031,2025-08-19 21:08:00,氯含量,延化120万吨/年催化重整装置,<p>ppm</p>
719.6,ST040031,2025-08-19 21:08:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-08-19 21:08:00,水含量,延化120万吨/年催化重整装置,
1.40,ST040031,2025-08-19 21:08:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
0.8,ST040031,2025-08-19 21:08:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
98.0,ST040031,2025-08-19 21:08:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
168.3,ST040031,2025-08-19 21:08:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
149.1,ST040031,2025-08-19 21:08:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
116.2,ST040031,2025-08-19 21:08:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
1.30,ST040031,2025-08-24 07:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
98.0,ST040031,2025-08-24 07:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-08-24 07:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
66.0,ST040031,2025-08-24 07:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
165.1,ST040031,2025-08-24 07:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
146.4,ST040031,2025-08-24 07:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
108.7,ST040031,2025-08-24 07:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
35.4,ST040031,2025-08-24 07:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
719.2,ST040031,2025-08-24 07:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
痕迹水,ST040031,2025-08-24 07:00:00,水含量,延化120万吨/年催化重整装置,
0.8,ST040031,2025-08-27 21:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
147.8,ST040031,2025-08-27 21:00:00,90%平均蒸发温度T90%,延化120万吨/年催化重整装置,℃
34.9,ST040031,2025-08-27 21:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
65.8,ST040031,2025-08-27 21:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
痕迹水,ST040031,2025-08-27 21:00:00,水含量,延化120万吨/年催化重整装置,
1.40,ST040031,2025-08-27 21:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
168.1,ST040031,2025-08-27 21:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-08-27 21:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
720.6,ST040031,2025-08-27 21:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
106.0,ST040031,2025-08-27 21:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
34.5,ST040031,2025-08-28 19:00:00,初馏点蒸发温度 TIBP,延化120万吨/年催化重整装置,℃
65.5,ST040031,2025-08-28 19:00:00,10%平均蒸发温度T10%,延化120万吨/年催化重整装置,℃
108.9,ST040031,2025-08-28 19:00:00,50%平均蒸发温度T50%,延化120万吨/年催化重整装置,℃
166.0,ST040031,2025-08-28 19:00:00,终馏点蒸发温度TFBP,延化120万吨/年催化重整装置,℃
98.0,ST040031,2025-08-28 19:00:00,全馏,延化120万吨/年催化重整装置,<p>%</p>
0.8,ST040031,2025-08-28 19:00:00,平均残留百分数(B),延化120万吨/年催化重整装置,<p>%</p>
1.50,ST040031,2025-08-28 19:00:00,溴价 gBr/100g,延化120万吨/年催化重整装置,<p>gBr/100g</p>
痕迹水,ST040031,2025-08-28 19:00:00,水含量,延化120万吨/年催化重整装置,
720.2,ST040031,2025-08-28 19:00:00,密度,延化120万吨/年催化重整装置,<p>kg/m<sup>3</sup></p>
